No;lnhr;lnwg;kids;age;agesq;disab;id;year;lnhr_diff_1;lnwg_diff_1;kids_diff_1;age_diff_1;agesq_diff_1;disab_diff_1;lnhr_diff_2;lnwg_diff_2;kids_diff_2;age_diff_2;agesq_diff_2;disab_diff_2;lnhr_lag_1;lnhr_lag_2;lnwg_lag_1;lnwg_lag_2;kids_lag_1;kids_lag_2;age_lag_1;age_lag_2;agesq_lag_1;agesq_lag_2;disab_lag_1;disab_lag_2
3274;7.61381868;2.21266042;2;27;729;0;328;1982;0.06420951;0.05973614;1;1;53;0;-0.14835193;0.06206167;1;2;104;0;7.54960917;7.76217061;2.15292428;2.15059875;1;1;26;25;676;625;0;0
3275;7.70751219;2.1690537;2;28;784;0;328;1983;0.09369351;-0.04360672;0;1;55;0;0.15790302;0.01612942;1;2;108;0;7.61381868;7.54960917;2.21266042;2.15292428;2;1;27;26;729;676;0;0
3276;7.43129968;2.34372704;2;29;841;0;328;1984;-0.27621251;0.17467334;0;1;57;0;-0.182519;0.13106662;0;2;112;0;7.70751219;7.61381868;2.1690537;2.21266042;2;2;28;27;784;729;0;0
3277;7.47873483;2.13298226;2;30;900;0;328;1985;0.04743515;-0.21074478;0;1;59;0;-0.22877736;-0.03607144;0;2;116;0;7.43129968;7.70751219;2.34372704;2.1690537;2;2;29;28;841;784;0;0
3278;7.48885296;2.38416512;2;31;961;0;328;1986;0.01011813;0.25118286;0;1;61;0;0.05755328;0.04043808;0;2;120;0;7.47873483;7.43129968;2.13298226;2.34372704;2;2;30;29;900;841;0;0
3279;7.61085279;2.4440847;2;32;1024;0;328;1987;0.12199983;0.05991958;0;1;63;0;0.13211796;0.31110244;0;2;124;0;7.48885296;7.47873483;2.38416512;2.13298226;2;2;31;30;961;900;0;0
3280;7.54009032;2.44581926;2;33;1089;0;328;1988;-0.07076247;0.00173456;0;1;65;0;0.05123736;0.06165414;0;2;128;0;7.61085279;7.48885296;2.4440847;2.38416512;2;2;32;31;1024;961;0;0
3281;7.64969262;2.39242576;0;43;1849;0;329;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3282;7.51752085;2.42568733;0;45;2025;0;329;1980;-0.13217177;0.03326157;0;2;176;0;NA;NA;NA;NA;NA;NA;7.64969262;NA;2.39242576;NA;0;NA;43;NA;1849;NA;0;NA
3283;7.64969262;2.17702184;0;46;2116;0;329;1981;0.13217177;-0.24866549;0;1;91;0;0;-0.21540392;0;3;267;0;7.51752085;7.64969262;2.42568733;2.39242576;0;0;45;43;2025;1849;0;0
3284;7.51752085;2.42568733;0;46;2116;0;329;1982;-0.13217177;0.24866549;0;0;0;0;0;0;0;1;91;0;7.64969262;7.51752085;2.17702184;2.42568733;0;0;46;45;2116;2025;0;0
3285;7.46737107;2.35896542;0;48;2304;0;329;1983;-0.05014978;-0.06672191;0;2;188;0;-0.18232155;0.18194358;0;2;188;0;7.51752085;7.64969262;2.42568733;2.17702184;0;0;46;46;2116;2116;0;0
3286;7.58578882;2.36085404;0;49;2401;0;329;1984;0.11841775;0.00188862;0;1;97;0;0.06826797;-0.06483329;0;3;285;0;7.46737107;7.51752085;2.35896542;2.42568733;0;0;48;46;2304;2116;0;0
3287;7.53902706;2.18941643;0;50;2500;0;329;1985;-0.04676176;-0.17143761;0;1;99;0;0.07165599;-0.16954899;0;2;196;0;7.58578882;7.46737107;2.36085404;2.35896542;0;0;49;48;2401;2304;0;0
3288;7.60090246;2.26902832;1;51;2601;0;329;1986;0.0618754;0.07961189;1;1;101;0;0.01511364;-0.09182572;1;2;200;0;7.53902706;7.58578882;2.18941643;2.36085404;0;0;50;49;2500;2401;0;0
3289;7.60090246;1.98650354;0;52;2704;0;329;1987;0;-0.28252478;-1;1;103;0;0.0618754;-0.20291289;0;2;204;0;7.60090246;7.53902706;2.26902832;2.18941643;1;0;51;50;2601;2500;0;0
3290;7.60090246;2.07944154;0;53;2809;0;329;1988;0;0.092938;0;1;105;0;0;-0.18958678;-1;2;208;0;7.60090246;7.60090246;1.98650354;2.26902832;0;1;52;51;2704;2601;0;0
3291;7.56008047;2.31253546;3;48;2304;0;330;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3292;7.60090246;2.29152418;2;49;2401;1;330;1980;0.04082199;-0.02101128;-1;1;97;1;NA;NA;NA;NA;NA;NA;7.56008047;NA;2.31253546;NA;3;NA;48;NA;2304;NA;0;NA
3293;7.53902706;2.24601472;1;51;2601;0;330;1981;-0.0618754;-0.04550946;-1;2;200;-1;-0.02105341;-0.06652074;-2;3;297;0;7.60090246;7.56008047;2.29152418;2.31253546;2;3;49;48;2401;2304;1;0
3294;7.38647085;2.2321626;0;53;2809;0;330;1982;-0.15255621;-0.01385212;-1;2;208;0;-0.21443161;-0.05936158;-2;4;408;-1;7.53902706;7.60090246;2.24601472;2.29152418;1;2;51;49;2601;2401;0;1
3295;7.58680354;2.22462355;0;53;2809;0;330;1983;0.20033269;-0.00753905;0;0;0;0;0.04777648;-0.02139117;-1;2;208;0;7.38647085;7.53902706;2.2321626;2.24601472;0;1;53;51;2809;2601;0;0
3296;7.42654907;2.27931651;0;55;3025;0;330;1984;-0.16025447;0.05469296;0;2;216;0;0.04007822;0.04715391;0;2;216;0;7.58680354;7.38647085;2.22462355;2.2321626;0;0;53;53;2809;2809;0;0
3297;7.56008047;2.25023859;0;55;3025;0;330;1985;0.1335314;-0.02907792;0;0;0;0;-0.02672307;0.02561504;0;2;216;0;7.42654907;7.58680354;2.27931651;2.22462355;0;0;55;53;3025;2809;0;0
3298;7.57250299;2.21156571;0;56;3136;0;330;1986;0.01242252;-0.03867288;0;1;111;0;0.14595392;-0.0677508;0;1;111;0;7.56008047;7.42654907;2.25023859;2.27931651;0;0;55;55;3025;3025;0;0
3299;7.57250299;2.23857978;0;57;3249;0;330;1987;0;0.02701407;0;1;113;0;0.01242252;-0.01165881;0;2;224;0;7.57250299;7.56008047;2.21156571;2.25023859;0;0;56;55;3136;3025;0;0
3300;7.59337419;2.19722458;0;58;3364;0;330;1988;0.0208712;-0.0413552;0;1;115;0;0.0208712;-0.01434113;0;2;228;0;7.57250299;7.57250299;2.23857978;2.21156571;0;0;57;56;3249;3136;0;0
3301;7.78322402;1.99605995;1;48;2304;1;331;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3302;7.72753511;2.04510887;1;49;2401;1;331;1980;-0.05568891;0.04904892;0;1;97;0;NA;NA;NA;NA;NA;NA;7.78322402;NA;1.99605995;NA;1;NA;48;NA;2304;NA;1;NA
3303;7.85902698;1.8229351;1;49;2401;1;331;1981;0.13149187;-0.22217377;0;0;0;0;0.07580296;-0.17312485;0;1;97;0;7.72753511;7.78322402;2.04510887;1.99605995;1;1;49;48;2401;2304;1;1
3304;7.60090246;2.42568733;2;50;2500;0;331;1982;-0.25812452;0.60275223;1;1;99;-1;-0.12663265;0.38057846;1;1;99;-1;7.85902698;7.72753511;1.8229351;2.04510887;1;1;49;49;2401;2401;1;1
3305;7.71020519;2.26592114;1;50;2500;0;331;1983;0.10930273;-0.15976619;-1;0;0;0;-0.14882179;0.44298604;0;1;99;-1;7.60090246;7.85902698;2.42568733;1.8229351;2;1;50;49;2500;2401;0;1
3306;7.66949525;2.32336764;1;52;2704;1;331;1984;-0.04070994;0.0574465;0;2;204;1;0.06859279;-0.10231969;-1;2;204;1;7.71020519;7.60090246;2.26592114;2.42568733;1;2;50;50;2500;2500;0;0
3307;7.58069975;2.12465387;1;53;2809;0;331;1985;-0.0887955;-0.19871377;0;1;105;-1;-0.12950544;-0.14126727;0;3;309;0;7.66949525;7.71020519;2.32336764;2.26592114;1;1;52;50;2704;2500;1;0
3308;5.84064166;1.45861507;1;53;2809;0;331;1986;-1.74005809;-0.6660388;0;0;0;0;-1.82885359;-0.86475257;0;1;105;-1;7.58069975;7.66949525;2.12465387;2.32336764;1;1;53;52;2809;2704;0;1
3309;6.26909628;2.05540496;1;54;2916;0;331;1987;0.42845462;0.59678989;0;1;107;0;-1.31160347;-0.06924891;0;1;107;0;5.84064166;7.58069975;1.45861507;2.12465387;1;1;53;53;2809;2809;0;0
3310;7.62070509;2.01490302;1;56;3136;0;331;1988;1.35160881;-0.04050194;0;2;220;0;1.78006343;0.55628795;0;3;327;0;6.26909628;5.84064166;2.05540496;1.45861507;1;1;54;53;2916;2809;0;0
3311;7.75362355;2.87243407;0;34;1156;0;332;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3312;7.70796153;2.87751167;0;35;1225;0;332;1980;-0.04566202;0.0050776;0;1;69;0;NA;NA;NA;NA;NA;NA;7.75362355;NA;2.87243407;NA;0;NA;34;NA;1156;NA;0;NA
3313;7.6778635;2.82494399;1;36;1296;0;332;1981;-0.03009803;-0.05256768;1;1;71;0;-0.07576005;-0.04749008;1;2;140;0;7.70796153;7.75362355;2.87751167;2.87243407;0;0;35;34;1225;1156;0;0
3314;7.71690614;2.77695416;1;37;1369;0;332;1982;0.03904264;-0.04798983;0;1;73;0;0.00894461;-0.10055751;1;2;144;0;7.6778635;7.70796153;2.82494399;2.87751167;1;0;36;35;1296;1225;0;0
3315;7.65681009;2.92046975;1;38;1444;0;332;1983;-0.06009605;0.14351559;0;1;75;0;-0.02105341;0.09552576;0;2;148;0;7.71690614;7.6778635;2.77695416;2.82494399;1;1;37;36;1369;1296;0;0
3316;7.67322312;2.9210087;1;39;1521;0;332;1984;0.01641303;0.00053895;0;1;77;0;-0.04368302;0.14405454;0;2;152;0;7.65681009;7.71690614;2.92046975;2.77695416;1;1;38;37;1444;1369;0;0
3317;7.55903826;2.97195178;1;40;1600;0;332;1985;-0.11418486;0.05094308;0;1;79;0;-0.09777183;0.05148203;0;2;156;0;7.67322312;7.65681009;2.9210087;2.92046975;1;1;39;38;1521;1444;0;0
3318;7.59538728;2.85876645;1;41;1681;0;332;1986;0.03634902;-0.11318533;0;1;81;0;-0.07783584;-0.06224225;0;2;160;0;7.55903826;7.67322312;2.97195178;2.9210087;1;1;40;39;1600;1521;0;0
3319;7.53155238;2.89646431;1;42;1764;0;332;1987;-0.0638349;0.03769786;0;1;83;0;-0.02748588;-0.07548747;0;2;164;0;7.59538728;7.55903826;2.85876645;2.97195178;1;1;41;40;1681;1600;0;0
3320;7.53101633;3.02868338;1;43;1849;0;332;1988;-0.00053605;0.13221907;0;1;85;0;-0.06437095;0.16991693;0;2;168;0;7.53155238;7.59538728;2.89646431;2.85876645;1;1;42;41;1764;1681;0;0
3321;7.62266395;2.17928689;1;24;576;0;333;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3322;7.62070509;2.48323855;1;25;625;0;333;1980;-0.00195886;0.30395166;0;1;49;0;NA;NA;NA;NA;NA;NA;7.62266395;NA;2.17928689;NA;1;NA;24;NA;576;NA;0;NA
3323;7.56216163;2.47063867;1;26;676;0;333;1981;-0.05854346;-0.01259988;0;1;51;0;-0.06050232;0.29135178;0;2;100;0;7.62070509;7.62266395;2.48323855;2.17928689;1;1;25;24;625;576;0;0
3324;7.59890046;2.57337527;1;27;729;0;333;1982;0.03673883;0.1027366;0;1;53;0;-0.02180463;0.09013672;0;2;104;0;7.56216163;7.62070509;2.47063867;2.48323855;1;1;26;25;676;625;0;0
3325;7.59839933;2.67276836;1;28;784;0;333;1983;-0.00050113;0.09939309;0;1;55;0;0.0362377;0.20212969;0;2;108;0;7.59890046;7.56216163;2.57337527;2.47063867;1;1;27;26;729;676;0;0
3326;7.55799496;2.67414865;1;29;841;0;333;1984;-0.04040437;0.00138029;0;1;57;0;-0.0409055;0.10077338;0;2;112;0;7.59839933;7.59890046;2.67276836;2.57337527;1;1;28;27;784;729;0;0
3327;7.56889566;2.67483808;1;30;900;0;333;1985;0.0109007;0.00068943;0;1;59;0;-0.02950367;0.00206972;0;2;116;0;7.55799496;7.59839933;2.67414865;2.67276836;1;1;29;28;841;784;0;0
3328;7.52617891;2.6361961;1;31;961;0;333;1986;-0.04271675;-0.03864198;0;1;61;0;-0.03181605;-0.03795255;0;2;120;0;7.56889566;7.55799496;2.67483808;2.67414865;1;1;30;29;900;841;0;0
3329;7.54009032;2.75047089;1;32;1024;0;333;1987;0.01391141;0.11427479;0;1;63;0;-0.02880534;0.07563281;0;2;124;0;7.52617891;7.56889566;2.6361961;2.67483808;1;1;31;30;961;900;0;0
3330;7.55485852;2.56494936;1;33;1089;0;333;1988;0.0147682;-0.18552153;0;1;65;0;0.02867961;-0.07124674;0;2;128;0;7.54009032;7.52617891;2.75047089;2.6361961;1;1;32;31;1024;961;0;0
3331;8.00636757;2.15059875;5;33;1089;0;334;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3332;7.77653503;2.38139625;5;34;1156;0;334;1980;-0.22983254;0.2307975;0;1;67;0;NA;NA;NA;NA;NA;NA;8.00636757;NA;2.15059875;NA;5;NA;33;NA;1089;NA;0;NA
3333;7.93487157;2.40874528;5;35;1225;0;334;1981;0.15833654;0.02734903;0;1;69;0;-0.071496;0.25814653;0;2;136;0;7.77653503;8.00636757;2.38139625;2.15059875;5;5;34;33;1156;1089;0;0
3334;7.86326672;2.56340968;5;36;1296;0;334;1982;-0.07160485;0.1546644;0;1;71;0;0.08673169;0.18201343;0;2;140;0;7.93487157;7.77653503;2.40874528;2.38139625;5;5;35;34;1225;1156;0;0
3335;7.79564654;2.54709871;5;37;1369;0;334;1983;-0.06762018;-0.01631097;0;1;73;0;-0.13922503;0.13835343;0;2;144;0;7.86326672;7.93487157;2.56340968;2.40874528;5;5;36;35;1296;1225;0;0
3336;7.78113851;2.42568733;4;38;1444;0;334;1984;-0.01450803;-0.12141138;-1;1;75;0;-0.08212821;-0.13772235;-1;2;148;0;7.79564654;7.86326672;2.54709871;2.56340968;5;5;37;36;1369;1296;0;0
3337;7.72709448;2.66374997;4;39;1521;0;334;1985;-0.05404403;0.23806264;0;1;77;0;-0.06855206;0.11665126;-1;2;152;0;7.78113851;7.79564654;2.42568733;2.54709871;4;5;38;37;1444;1369;0;0
3338;8.01961279;2.50878592;2;40;1600;0;334;1986;0.29251831;-0.15496405;-2;1;79;0;0.23847428;0.08309859;-2;2;156;0;7.72709448;7.78113851;2.66374997;2.42568733;4;4;39;38;1521;1444;0;0
3339;8.2255031;2.58173085;2;41;1681;0;334;1987;0.20589031;0.07294493;0;1;81;0;0.49840862;-0.08201912;-2;2;160;0;8.01961279;7.72709448;2.50878592;2.66374997;2;4;40;39;1600;1521;0;0
3340;7.89357207;2.58851566;2;42;1764;0;334;1988;-0.33193103;0.00678481;0;1;83;0;-0.12604072;0.07972974;0;2;164;0;8.2255031;8.01961279;2.58173085;2.50878592;2;2;41;40;1681;1600;0;0
3341;7.59085212;2.74470355;3;42;1764;0;335;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3342;7.49554194;2.63260799;3;42;1764;0;335;1980;-0.09531018;-0.11209556;0;0;0;0;NA;NA;NA;NA;NA;NA;7.59085212;NA;2.74470355;NA;3;NA;42;NA;1764;NA;0;NA
3343;7.53902706;2.86846696;3;44;1936;0;335;1981;0.04348512;0.23585897;0;2;172;0;-0.05182506;0.12376341;0;2;172;0;7.49554194;7.59085212;2.63260799;2.74470355;3;3;42;42;1764;1764;0;0
3344;7.56527528;2.82908721;3;45;2025;0;335;1982;0.02624822;-0.03937975;0;1;89;0;0.06973334;0.19647922;0;3;261;0;7.53902706;7.49554194;2.86846696;2.63260799;3;3;44;42;1936;1764;0;0
3345;7.69984241;2.72719902;3;46;2116;0;335;1983;0.13456713;-0.10188819;0;1;91;0;0.16081535;-0.14126794;0;2;180;0;7.56527528;7.53902706;2.82908721;2.86846696;3;3;45;44;2025;1936;0;0
3346;7.71423114;2.72654477;2;47;2209;0;335;1984;0.01438873;-0.00065425;-1;1;93;0;0.14895586;-0.10254244;-1;2;184;0;7.69984241;7.56527528;2.72719902;2.82908721;3;3;46;45;2116;2025;0;0
3347;7.56631101;2.73241755;2;47;2209;0;335;1985;-0.14792013;0.00587278;0;0;0;0;-0.1335314;0.00521853;-1;1;93;0;7.71423114;7.69984241;2.72654477;2.72719902;2;3;47;46;2209;2116;0;0
3348;7.75790621;2.74791171;2;49;2401;0;335;1986;0.1915952;0.01549416;0;2;192;0;0.04367507;0.02136694;0;2;192;0;7.56631101;7.71423114;2.73241755;2.72654477;2;2;47;47;2209;2209;0;0
3349;7.56631101;2.75684037;2;50;2500;0;335;1987;-0.1915952;0.00892866;0;1;99;0;0;0.02442282;0;3;291;0;7.75790621;7.56631101;2.74791171;2.73241755;2;2;49;47;2401;2209;0;0
3350;7.60090246;2.80578174;2;51;2601;0;335;1988;0.03459145;0.04894137;0;1;101;0;-0.15700375;0.05787003;0;2;200;0;7.56631101;7.75790621;2.75684037;2.74791171;2;2;50;49;2500;2401;0;0
3351;7.98514393;2.35991017;1;23;529;1;336;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3352;8.16990265;2.32140681;2;24;576;0;336;1980;0.18475872;-0.03850336;1;1;47;-1;NA;NA;NA;NA;NA;NA;7.98514393;NA;2.35991017;NA;1;NA;23;NA;529;NA;1;NA
3353;7.86326672;2.38416512;2;25;625;0;336;1981;-0.30663593;0.06275831;0;1;49;0;-0.12187721;0.02425495;1;2;96;-1;8.16990265;7.98514393;2.32140681;2.35991017;2;1;24;23;576;529;0;1
3354;7.58069975;2.6932749;2;26;676;0;336;1982;-0.28256697;0.30910978;0;1;51;0;-0.5892029;0.37186809;0;2;100;0;7.86326672;8.16990265;2.38416512;2.32140681;2;2;25;24;625;576;0;0
3355;7.7406644;2.54081425;2;27;729;0;336;1983;0.15996465;-0.15246065;0;1;53;0;-0.12260232;0.15664913;0;2;104;0;7.58069975;7.86326672;2.6932749;2.38416512;2;2;26;25;676;625;0;0
3356;7.92298596;2.63188881;2;28;784;0;336;1984;0.18232156;0.09107456;0;1;55;0;0.34228621;-0.06138609;0;2;108;0;7.7406644;7.58069975;2.54081425;2.6932749;2;2;27;26;729;676;0;0
3357;7.94271754;2.32336764;2;29;841;0;336;1985;0.01973158;-0.30852117;0;1;57;0;0.20205314;-0.21744661;0;2;112;0;7.92298596;7.7406644;2.63188881;2.54081425;2;2;28;27;784;729;0;0
3358;8.22951112;2.07819073;2;30;900;0;336;1986;0.28679358;-0.24517691;0;1;59;0;0.30652516;-0.55369808;0;2;116;0;7.94271754;7.92298596;2.32336764;2.63188881;2;2;29;28;841;784;0;0
3359;8.5564139;1.85785925;2;31;961;0;336;1987;0.32690278;-0.22033148;0;1;61;0;0.61369636;-0.46550839;0;2;120;0;8.22951112;7.94271754;2.07819073;2.32336764;2;2;30;29;900;841;0;0
3360;8.22951112;2.50634195;2;32;1024;0;336;1988;-0.32690278;0.6484827;0;1;63;0;0;0.42815122;0;2;124;0;8.5564139;8.22951112;1.85785925;2.07819073;2;2;31;30;961;900;0;0
3361;7.63336965;2.72589015;1;31;961;0;337;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3362;7.56008047;2.7936161;1;32;1024;0;337;1980;-0.07328918;0.06772595;0;1;63;0;NA;NA;NA;NA;NA;NA;7.63336965;NA;2.72589015;NA;1;NA;31;NA;961;NA;0;NA
3363;7.56008047;2.77944024;1;32;1024;0;337;1981;0;-0.01417586;0;0;0;0;-0.07328918;0.05355009;0;1;63;0;7.56008047;7.63336965;2.7936161;2.72589015;1;1;32;31;1024;961;0;0
3364;7.59085212;2.84083126;2;34;1156;0;337;1982;0.03077165;0.06139102;1;2;132;0;0.03077165;0.04721516;1;2;132;0;7.56008047;7.56008047;2.77944024;2.7936161;1;1;32;32;1024;1024;0;0
3365;7.79564654;2.87919841;2;35;1225;0;337;1983;0.20479442;0.03836715;0;1;69;0;0.23556607;0.09975817;1;3;201;0;7.59085212;7.56008047;2.84083126;2.77944024;2;1;34;32;1156;1024;0;0
3366;7.82164313;2.9821403;2;36;1296;0;337;1984;0.02599659;0.10294189;0;1;71;0;0.23079101;0.14130904;0;2;140;0;7.79564654;7.59085212;2.87919841;2.84083126;2;2;35;34;1225;1156;0;0
3367;7.64156444;2.91126307;1;37;1369;0;337;1985;-0.18007869;-0.07087723;-1;1;73;0;-0.1540821;0.03206466;-1;2;144;0;7.82164313;7.79564654;2.9821403;2.87919841;2;2;36;35;1296;1225;0;0
3368;7.97659541;3.04022751;1;38;1444;0;337;1986;0.33503097;0.12896444;0;1;75;0;0.15495228;0.05808721;-1;2;148;0;7.64156444;7.82164313;2.91126307;2.9821403;1;2;37;36;1369;1296;0;0
3369;7.9459096;3.0502205;1;39;1521;0;337;1987;-0.03068581;0.00999299;0;1;77;0;0.30434516;0.13895743;0;2;152;0;7.97659541;7.64156444;3.04022751;2.91126307;1;1;38;37;1444;1369;0;0
3370;7.9157132;3.0973859;1;40;1600;0;337;1988;-0.0301964;0.0471654;0;1;79;0;-0.06088221;0.05715839;0;2;156;0;7.9459096;7.97659541;3.0502205;3.04022751;1;1;39;38;1521;1444;0;0
3371;7.96519829;2.96320911;1;27;729;0;338;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3372;7.8785342;2.54553127;2;28;784;0;338;1980;-0.08666409;-0.41767784;1;1;55;0;NA;NA;NA;NA;NA;NA;7.96519829;NA;2.96320911;NA;1;NA;27;NA;729;NA;0;NA
3373;7.93487157;2.86277216;2;29;841;0;338;1981;0.05633737;0.31724089;0;1;57;0;-0.03032672;-0.10043695;1;2;112;0;7.8785342;7.96519829;2.54553127;2.96320911;2;1;28;27;784;729;0;0
3374;7.74932246;2.77695416;2;30;900;0;338;1982;-0.18554911;-0.085818;0;1;59;0;-0.12921174;0.23142289;0;2;116;0;7.93487157;7.8785342;2.86277216;2.54553127;2;2;29;28;841;784;0;0
3375;7.7186855;2.83497653;2;31;961;0;338;1983;-0.03063696;0.05802237;0;1;61;0;-0.21618607;-0.02779563;0;2;120;0;7.74932246;7.93487157;2.77695416;2.86277216;2;2;30;29;900;841;0;0
3376;7.72929567;2.85647018;2;32;1024;0;338;1984;0.01061017;0.02149365;0;1;63;0;-0.02002679;0.07951602;0;2;124;0;7.7186855;7.74932246;2.83497653;2.77695416;2;2;31;30;961;900;0;0
3377;7.58882988;2.91343703;2;33;1089;0;338;1985;-0.14046579;0.05696685;0;1;65;0;-0.12985562;0.0784605;0;2;128;0;7.72929567;7.7186855;2.85647018;2.83497653;2;2;32;31;1024;961;0;0
3378;7.72267752;2.74791171;3;33;1089;0;338;1986;0.13384764;-0.16552532;1;0;0;0;-0.00661815;-0.10855847;1;1;65;0;7.58882988;7.72929567;2.91343703;2.85647018;2;2;33;32;1089;1024;0;0
3379;7.69848279;2.82849636;3;35;1225;0;338;1987;-0.02419473;0.08058465;0;2;136;0;0.10965291;-0.08494067;1;2;136;0;7.72267752;7.58882988;2.74791171;2.91343703;3;2;33;33;1089;1089;0;0
3380;7.59287029;2.95647154;3;36;1296;0;338;1988;-0.1056125;0.12797518;0;1;71;0;-0.12980723;0.20855983;0;3;207;0;7.69848279;7.72267752;2.82849636;2.74791171;3;3;35;33;1225;1089;0;0
3381;7.75576717;2.89591196;0;29;841;0;339;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3382;7.56112159;2.96887478;0;30;900;0;339;1980;-0.19464558;0.07296282;0;1;59;0;NA;NA;NA;NA;NA;NA;7.75576717;NA;2.89591196;NA;0;NA;29;NA;841;NA;0;NA
3383;7.61085279;3.04499853;0;31;961;0;339;1981;0.0497312;0.07612375;0;1;61;0;-0.14491438;0.14908657;0;2;120;0;7.56112159;7.75576717;2.96887478;2.89591196;0;0;30;29;900;841;0;0
3384;7.58069975;3.11307076;0;32;1024;0;339;1982;-0.03015304;0.06807223;0;1;63;0;0.01957816;0.14419598;0;2;124;0;7.61085279;7.56112159;3.04499853;2.96887478;0;0;31;30;961;900;0;0
3385;7.56837927;3.19171015;1;33;1089;0;339;1983;-0.01232048;0.07863939;1;1;65;0;-0.04247352;0.14671162;1;2;128;0;7.58069975;7.61085279;3.11307076;3.04499853;0;0;32;31;1024;961;0;0
3386;7.66105638;3.14415231;1;34;1156;0;339;1984;0.09267711;-0.04755784;0;1;67;0;0.08035663;0.03108155;1;2;132;0;7.56837927;7.58069975;3.19171015;3.11307076;1;0;33;32;1089;1024;0;0
3387;7.68202151;3.23080437;1;35;1225;0;339;1985;0.02096513;0.08665206;0;1;69;0;0.11364224;0.03909422;0;2;136;0;7.66105638;7.56837927;3.14415231;3.19171015;1;1;34;33;1156;1089;0;0
3388;7.70661291;3.22843003;1;36;1296;0;339;1986;0.0245914;-0.00237434;0;1;71;0;0.04555653;0.08427772;0;2;140;0;7.68202151;7.66105638;3.23080437;3.14415231;1;1;35;34;1225;1156;0;0
3389;7.72267752;3.3017453;2;37;1369;0;339;1987;0.01606461;0.07331527;1;1;73;0;0.04065601;0.07094093;1;2;144;0;7.70661291;7.68202151;3.22843003;3.23080437;1;1;36;35;1296;1225;0;0
3390;7.65681009;3.36936264;2;38;1444;0;339;1988;-0.06586743;0.06761734;0;1;75;0;-0.04980282;0.14093261;1;2;148;0;7.72267752;7.70661291;3.3017453;3.22843003;2;1;37;36;1369;1296;0;0
3391;7.58477308;2.5748997;2;28;784;0;340;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3392;7.7186855;2.28033946;2;29;841;0;340;1980;0.13391242;-0.29456024;0;1;57;0;NA;NA;NA;NA;NA;NA;7.58477308;NA;2.5748997;NA;2;NA;28;NA;784;NA;0;NA
3393;7.54433211;2.28238241;2;30;900;0;340;1981;-0.17435339;0.00204295;0;1;59;0;-0.04044097;-0.29251729;0;2;116;0;7.7186855;7.58477308;2.28033946;2.5748997;2;2;29;28;841;784;0;0
3394;7.33236921;2.42036813;2;31;961;0;340;1982;-0.2119629;0.13798572;0;1;61;0;-0.38631629;0.14002867;0;2;120;0;7.54433211;7.7186855;2.28238241;2.28033946;2;2;30;29;900;841;0;0
3395;7.66949525;2.26488324;2;32;1024;0;340;1983;0.33712604;-0.15548489;0;1;63;0;0.12516314;-0.01749917;0;2;124;0;7.33236921;7.54433211;2.42036813;2.28238241;2;2;31;30;961;900;0;0
3396;7.17319174;2.22786152;2;33;1089;0;340;1984;-0.49630351;-0.03702172;0;1;65;0;-0.15917747;-0.19250661;0;2;128;0;7.66949525;7.33236921;2.26488324;2.42036813;2;2;32;31;1024;961;0;0
3397;7.57250299;2.37117789;2;34;1156;0;340;1985;0.39931125;0.14331637;0;1;67;0;-0.09699226;0.10629465;0;2;132;0;7.17319174;7.66949525;2.22786152;2.26488324;2;2;33;32;1089;1024;0;0
